id,brand,review_id,score,at,content,reply_content,thumbs_up,review_created_version,sentiment_star,n_words,n_char
3593,adidas,9c8dca9e-a6c6-423e-a476-682595979787,1,2024-11-12T19:22:01Z,Worst app of India it's customer care support is too worst you can't imagine around 20 day the can't arrange return pickup but at the time of delivery they easly reach to my home worst app,NA,3,5.42.1,negative,36,188
3594,adidas,38534d96-4965-4a47-a8aa-321d4061fb66,3,2024-11-12T18:12:56Z,Always error loading even I have stable internet connection. Most of the time slow loading,NA,0,5.42.1,neutral,15,90
3595,adidas,5c45bd1a-d23f-4ed6-9367-a40e0cae1b2a,1,2024-11-12T08:39:37Z,THIS IS A FAKE SITE. All products are FAKE & COPY.,NA,0,5.42.1,negative,10,50
3596,adidas,81ef0655-50d4-47b9-a378-d625ea95d76d,3,2024-11-12T05:50:26Z,discounts are complicate and confused,NA,0,5.42.1,neutral,5,37
3597,adidas,1748cedf-2bd8-40b9-8af1-ee8d8aabb7cc,1,2024-11-12T03:02:07Z,"Tried to buy item at 50% discount. When I tried to check it out, discount was not applied. Had to pay full price with 15%",NA,2,5.42.1,negative,25,121
3598,adidas,98fe6419-2279-47f4-8995-123a7f58e37d,5,2024-11-12T01:04:28Z,"Great app, easy to use and very informative. I love it",NA,0,5.42.1,positive,11,54
3599,adidas,0085133f-2a76-4b79-a4a3-d5f7a9078095,5,2024-11-11T22:07:59Z,Love Adidas,NA,0,NA,positive,2,11
3600,adidas,37686438-a590-4a19-becd-5a15937c1eab,3,2024-11-11T20:49:22Z,is to good,NA,0,NA,neutral,3,10
3601,adidas,ba4775d6-0ca2-40e1-a5a8-2c75426b35b6,1,2024-11-11T19:14:17Z,The men's section of search doesn't work. Fix it,NA,2,5.42.1,negative,9,48
3602,adidas,bfe27968-5d02-4364-ad38-c2b4243278e4,5,2024-11-11T18:35:03Z,Great application,NA,0,5.42.1,positive,2,17
3603,adidas,2e5824f1-07e1-4035-804d-855cf65377a5,5,2024-11-11T16:33:53Z,Very good,NA,0,5.42.1,positive,2,9
3604,adidas,0b9470e1-2ddc-45a9-8fe0-88fbb1ec0142,5,2024-11-11T15:03:13Z,very nice,NA,0,5.42.1,positive,2,9
3605,adidas,fb265b8d-1759-4b6b-bc01-6d2d6066663d,5,2024-11-11T13:38:22Z,"Great quality apparel, and always have a great promo going for good deals.",NA,0,5.42.1,positive,13,74
3606,adidas,22cd10cd-fccb-407d-b209-fdb9503e165a,5,2024-11-11T11:49:36Z,The Best!!!,NA,0,5.42.1,positive,2,11
3607,adidas,8d58d315-4018-4057-91a3-ff6df04b5fe0,5,2024-11-11T08:17:19Z,hopefully recieve courier with no damage and safe,NA,0,5.42.1,positive,8,49
3608,adidas,aff82d67-451e-4d0f-865e-657b35195c10,5,2024-11-11T03:12:39Z,"I have access to options for designs to choose from, unlike the store where you are limited with choices. Also, the app is pretty user-friendly. I love my Adidas anytime.",NA,3,5.42.1,positive,31,170
3609,adidas,0b57cb93-e7fc-43f6-92e3-9f85bea2bebb,4,2024-11-11T02:49:05Z,more promo code pls,NA,0,5.42.1,positive,4,19
3610,adidas,73009ba0-407e-4b9a-be95-6c1d9413e6ab,5,2024-11-11T01:11:32Z,Got a great discount using the AdiClub!!!,NA,0,5.42.1,positive,7,41
3611,adidas,c78f9259-f030-4c3d-a50c-6f72a97d3851,2,2024-11-11T01:09:09Z,Can't save address (change country/region when adding on address book)?,NA,0,5.42.1,negative,11,71
3612,adidas,d24d6eb7-c603-4985-9a4e-ff2b98560be6,5,2024-11-10T19:53:27Z,very quick process,NA,0,5.42.1,positive,3,18
3613,adidas,7414dc0b-3fc2-4c53-a0ca-fd680cba4aec,5,2024-11-10T17:33:04Z,reliable and convenient,NA,0,5.42.1,positive,3,23
3614,adidas,20ea45c5-a084-4cdd-a49f-8d7ad1def03f,5,2024-11-10T17:29:14Z,Additional must payment options gcash for those doesn't have credit cards or paypal.,NA,1,5.42.1,positive,13,84
3615,adidas,2461272f-c7a9-4f20-8e4e-07238c6a1c06,5,2024-11-10T16:53:27Z,Okay,NA,0,NA,positive,1,4
3616,adidas,418f2cb9-7535-4395-92fc-e68ecda9d0b0,1,2024-11-10T14:07:14Z,Dance karo,NA,0,5.42.1,negative,2,10
3617,adidas,9f2d2d9c-8ff3-4b9b-8385-1bc566fcd17f,5,2024-11-10T13:39:07Z,Gd one,NA,0,NA,positive,2,6
3618,adidas,520bc601-8f1a-4300-a9a6-dfc7d4645903,3,2024-11-10T13:38:48Z,No UPI payment option. Biggest problem on this App,NA,0,5.42.1,neutral,9,50
3619,adidas,472902c0-b165-4d5b-bdb7-c264ef134807,4,2024-11-10T11:09:02Z,Save heaps !!!,NA,0,5.40.2,positive,2,14
3620,adidas,3e4ab377-0116-47b7-ada1-4ed84cc95a09,1,2024-11-10T09:29:48Z,This is meant exclusively for USA. Didn't even allow to add address of UAE or any country.,NA,0,5.42.1,negative,17,90
3621,adidas,35e541c4-b7e2-4333-89d3-5bafb1411f34,5,2024-11-10T08:31:48Z,Great deals and app was easy to navigate.,NA,0,5.42.1,positive,8,41
3622,adidas,97c3bcb7-a6f9-4aa0-af9c-6521c04d4c3c,4,2024-11-10T04:01:08Z,I would have given it a five star but tracking orders is almost non existent with the ninja van courier.,NA,1,5.42.1,positive,20,104
3623,adidas,ef6b1eeb-2333-4597-be45-7d0ac94f251d,5,2024-11-10T02:59:54Z,good,NA,0,5.42.1,positive,1,4
3624,adidas,f8ea01a4-28f7-4f80-8ea8-17a16751367b,5,2024-11-09T19:33:49Z,ok,NA,0,5.42.1,positive,1,2
3625,adidas,6f99b8cb-2766-447a-944e-04b244d72012,5,2024-11-09T17:24:17Z,Great deals 👌 easy to use!,NA,0,5.42.1,positive,5,26
3626,adidas,8b4e8eaa-b6fa-4a35-b995-67ba84363623,5,2024-11-09T16:53:12Z,exactly as I was looking for as birthday present for Best friend! made up!!!,NA,0,5.42.1,positive,14,76
3627,adidas,5bd7d516-1d92-4931-893d-65efebd310d6,1,2024-11-09T16:31:21Z,Worst app ever No customer service chat There is no way i can change the country Pathetic Deleting the application,NA,0,5.42.1,negative,20,114
3628,adidas,a48ce68a-0986-4411-b642-c30a488592ba,5,2024-11-09T14:23:45Z,excellent quality,NA,0,5.42.1,positive,2,17
3629,adidas,36a9c809-73f6-47b2-af79-fb7cc8447501,5,2024-11-09T13:47:05Z,amazin store n great deals,NA,0,5.42.1,positive,5,26
3630,adidas,612fb2b6-cc2b-4bdc-b40d-30a74124e5ca,4,2024-11-09T09:10:50Z,ok,NA,0,5.42.1,positive,1,2
3631,adidas,abf1a3c9-602a-4ef6-8fba-896d77dfa591,5,2024-11-09T08:40:59Z,excellent 👌👍,NA,0,5.42.1,positive,1,12
3632,adidas,5cb426fb-cbab-4e83-940e-d79c268bdfa6,3,2024-11-09T02:56:14Z,app's looks good but the app is sometimes slow to load content.,NA,0,5.42.1,neutral,12,63
3633,adidas,b3442efd-fc23-42ce-9562-8de2d5bb4446,1,2024-11-09T02:21:46Z,Repeated errors...,NA,0,NA,negative,2,18
3634,adidas,e9c69bd0-6932-4544-84c2-613ca60f8805,5,2024-11-08T21:48:30Z,Very convenient app. no issues whatsoever,NA,0,5.42.1,positive,6,41
3635,adidas,8177ff6f-441d-46dc-a9d3-ff3324a9b27e,2,2024-11-08T16:40:23Z,The app is running so slow recently even if I'm using a 700 mbps connection! If you're on cellular data good luck if it loads at all!,NA,3,5.42.1,negative,27,133
3636,adidas,57e2817d-e327-44d3-aaa5-21d48da922b7,1,2024-11-08T15:35:13Z,Stupid guided system,NA,0,5.42.1,negative,3,20
3637,adidas,05e56de2-c747-445d-9ed7-9a1e90810061,1,2024-11-08T14:06:01Z,I hate this app because this is useless,NA,0,5.42.1,negative,8,39
3638,adidas,d1e17fb8-4365-4639-a5ad-23dcb82a8185,5,2024-11-08T13:15:31Z,Original,NA,0,5.42.1,positive,1,8
3639,adidas,d0818b0e-5b75-4ea5-b674-f28e6aacfc16,1,2024-11-08T09:02:36Z,"TANGINANG YAN NA PURCHASE AKO TAS HINDI NAG PROCEED AANTAYIN KO PA BUMALIK PERA KO GANG MARTES, SALE SALE TAS BULOK NAMAN SISTEMA POTANGINA.",NA,0,5.42.1,negative,24,140
3640,adidas,0cfc969e-a0d8-4b0d-a9b4-c03675f988b8,5,2024-11-08T08:35:18Z,Noice,NA,0,5.42.1,positive,1,5
3641,adidas,dca81e3d-4c8e-4fea-988f-e1a2d9347935,2,2024-11-08T07:11:51Z,"Kyy,ik",NA,0,5.42.1,negative,2,6
3642,adidas,06f5b44d-d983-4a60-a05e-50f2c647e008,5,2024-11-08T04:42:24Z,lovely,NA,0,5.42.1,positive,1,6
3643,adidas,4cd809c5-9114-4778-9cae-3efe09ae125d,5,2024-11-08T04:05:47Z,my husband loves all the clothes and the slides,NA,0,5.42.1,positive,9,47
3644,adidas,56a4cd78-ae4e-412b-b3bd-993a999fcc02,5,2024-11-08T01:52:07Z,best shoe brand ever,NA,0,5.42.1,positive,4,20
3645,adidas,8b735e31-0d5d-40ee-9d1d-0d5b1dc1561d,5,2024-11-07T23:44:25Z,Hoping for KoRn Collab stuffs are available in PH.,NA,0,5.42.1,positive,9,50
3646,adidas,f9f74c49-ec43-4cbc-9170-26299f12a216,4,2024-11-07T22:43:41Z,"After getting the welcome email, the app stopped working always showing error even after reinstall",NA,0,5.42.1,positive,15,98
3647,adidas,0038301c-18c5-413f-8bd3-23ef4b4fb9ba,5,2024-11-07T18:26:58Z,Love to be part of Adidas Family,NA,0,5.42.1,positive,7,32
3648,adidas,9a28a66e-8c6c-43e6-a058-48514d6a0cdd,5,2024-11-07T17:57:56Z,amazing prices and top sports brand,NA,0,5.42.1,positive,6,35
3649,adidas,82ac84f9-ef19-4a95-bded-2a5db8aefb0c,1,2024-11-07T15:07:55Z,After you return the items through the store and Adidas warehouse receives them you won't get your refund for over a month. After two chats and over a month of waiting I still don't have my refund. I'm so disappointed because grew up liking Adidas products and still did. After this experience I'll never buy another Adidas item because it's a drain of my time and energy.,NA,3,5.42.1,negative,67,372
3650,adidas,a46c6cc7-cb0a-4d19-8d57-c309683d499c,5,2024-11-07T13:39:05Z,very good,NA,0,5.42.1,positive,2,9
3651,adidas,51728f2a-5a0f-487d-9305-8ded866b311f,1,2024-11-07T11:38:04Z,I can't login in india.,NA,0,NA,negative,5,23
3652,adidas,33a1c261-171a-4d84-8952-c571c9f17e40,1,2024-11-07T10:41:50Z,"Worstttt, worstt possible application Neither do they respond to message nor they pickup call even you call for 100 times, and not even call back after given time period, worstt application and services, kindly donot do online bussiness if you donot know how to do it",NA,2,5.42.1,negative,46,267
3653,adidas,06716a1e-456c-4bf5-bd97-13832ab7e102,1,2024-11-07T04:30:13Z,No app for adidas india?,NA,0,NA,negative,5,24
3654,adidas,11b565b6-2466-40b5-8542-fa240e3a2e61,5,2024-11-07T03:09:09Z,Good I like it.,NA,0,5.42.1,positive,4,15
3655,adidas,5a688c78-f6a4-4a45-ac30-b452a1692238,3,2024-11-06T17:53:16Z,"Payment with RuPay card is not working in the app, but payment with the same card works in the website, kindly look in to it",NA,0,5.42.1,neutral,25,124
3656,adidas,784c7e9a-5ec3-43eb-a490-a86e5b05859b,5,2024-11-06T17:50:21Z,Adidas has what I want and need,NA,0,5.42.1,positive,7,31
3657,adidas,eb08bf54-03a1-48b2-bba1-5ba4afaa7892,3,2024-11-06T12:09:00Z,Helo team . Encountered apps error when loading 6/11/24. Please advise. Country: my Device: S24Ultra Open via web was ok.,NA,1,5.42.1,neutral,21,121
3658,adidas,ed2482e6-0c1b-4c12-a761-54df73451fd8,5,2024-11-06T06:56:49Z,love it ❤️,NA,0,5.42.1,positive,2,10
3659,adidas,8180bca7-f428-47c1-ac8e-49c561ed62b0,5,2024-11-06T02:16:46Z,very good,NA,0,5.42.1,positive,2,9
3660,adidas,f2b486c3-c9d0-403f-b78b-873ae6c38880,5,2024-11-06T01:39:02Z,awesome!!!!,NA,0,5.42.1,positive,1,11
3661,adidas,4a91b887-115c-41ac-a98f-b564d11f1280,2,2024-11-05T22:22:23Z,this is my 2nd or in 4days waiting for my first order that said it would be here today and my 2nd order here by the Nov.12th.So I'll Give my review then.I 🙏all goes well !,NA,0,5.42.1,negative,36,171
3662,adidas,ebee5a22-3831-4227-891a-6bdf4252a22f,1,2024-11-05T13:19:40Z,"""I am extremely disappointed with my recent experience with Adidas and their courier partner. I placed an order expecting timely delivery, but both Adidas and their courier partner failed to provide accurate information and did not deliver my shoes within the promised timeframe. This has been a frustrating experience with poor communication and lack of accountability. Due to this experience, I will not be purchasing from Adidas again, and I would advise others to think twice before ordering from",NA,0,5.42.0,negative,79,500
3663,adidas,31593882-186a-4991-a5e3-0282f9f15f40,1,2024-11-05T12:10:06Z,"The App is so slow to load up, very very slow",NA,0,NA,negative,11,45
3664,adidas,3a2e33ac-3c5a-481e-9f65-427f03d634d0,5,2024-11-05T11:44:14Z,awesome,NA,0,5.42.1,positive,1,7
3665,adidas,bcb4f7ba-d545-4eae-8df6-6a4a05018bf4,1,2024-11-05T08:01:27Z,"Guys this is just their promotion, no response from their support team at all.",NA,0,5.42.1,negative,14,78
3666,adidas,1652f162-adf4-4e2a-b971-c46dba16f5c5,1,2024-11-05T05:15:40Z,"This app is made for small humans. I dont see 2xl or size 13 there, i dont have a lot of option for tall guys.",NA,2,5.42.1,negative,25,110
3667,adidas,4e1f29fc-4e5d-4206-bebb-5e8930e11bd9,5,2024-11-05T02:23:05Z,I highly recommend them.,NA,0,5.42.1,positive,4,24
3668,adidas,82a60796-45f2-4e22-b213-fb363f0685bc,5,2024-11-04T16:11:51Z,nice no shipping fee,NA,0,5.42.1,positive,4,20
3669,adidas,a818b716-b4de-4e73-a074-eed3cbfbfa5a,5,2024-11-04T13:32:20Z,Love it all!!!,NA,0,5.42.1,positive,3,14
3670,adidas,c1145896-3f7e-4cca-9895-81d8b58e93c3,1,2024-11-04T09:43:14Z,"What a miserable experience. 3rd time trying to get everything I wanted to order. 2 refunds. I had to research and find my order and what was really left. I had to call and get one of 2 boots canceled. I just wanted one pair of boots. She canceled all the boots, kept the rest of the order but told me she canceled the entire order. The first order got the wrong delivery address. The app updated my information incorrectly. It's hard to follow checkout. And now it says i have no orders at all. Cmon",NA,1,4.5.0,negative,96,500
3671,adidas,46f509ea-c9af-443e-9e60-40ea26efa56a,5,2024-11-04T05:26:15Z,superb,NA,0,5.42.1,positive,1,6
3672,adidas,1d6a6fe4-1ffa-40ec-9959-72a81d5c761b,5,2024-11-04T03:02:50Z,Easy to use and very simple!,NA,0,5.42.1,positive,6,28
3673,adidas,675ba859-b6ca-4431-9bea-b366b723171f,4,2024-11-04T02:24:14Z,"easy to use , never had any issues",NA,1,5.42.1,positive,7,34
3674,adidas,323642ef-a885-432c-ba59-db391f336b3c,5,2024-11-03T21:56:20Z,awesome sales 3 pairs of shoes for the price of one!,NA,0,5.42.1,positive,11,52
3675,adidas,38fc937a-743c-4cbc-9c70-a7c7c1e0ee1c,5,2024-11-03T21:35:30Z,love it,NA,0,5.42.1,positive,2,7
3676,adidas,23ad3039-91d1-4fa1-9c7d-41fb17a44e30,3,2024-11-03T17:12:21Z,UPI payment is more easy.,NA,0,5.42.1,neutral,5,25
3677,adidas,1f2e5be1-e909-4541-b318-0a3adae9edac,5,2024-11-03T17:01:21Z,best offer on sale 👍😎,NA,0,5.42.1,positive,4,21
3678,adidas,75e097ac-49a9-4414-870c-0644e1adc692,3,2024-11-03T15:47:49Z,Easy to use and Laki ng discounts. But the crashed when I tried to check my purchase history the app automatically closed. This happened after my purchase this morning. Some of the functions are not working. I think the app has a compatibility issue. The app is so slow.,NA,27,5.42.1,neutral,49,270
3679,adidas,e84a2549-380e-410b-81b4-6402dcfaf27e,4,2024-11-03T14:55:27Z,value for money.,NA,0,5.42.1,positive,3,16
3680,adidas,a0f4b44f-7881-4fcc-a361-c13af9d26824,1,2024-11-03T14:54:59Z,"App will not do anything past the ""enable bluetooth"" in initial setup on my s23 ultra. No idea why this is happening",NA,1,5.42.1,negative,22,116
3681,adidas,f256991b-40c9-4ec7-992b-c75abf4b1476,5,2024-11-03T09:42:35Z,very nice,NA,0,5.42.1,positive,2,9
3682,adidas,459f75d4-7fc9-4004-b896-ef4ca2cc27c6,5,2024-11-03T08:11:33Z,Very easy to use compared to other sportwear apps 😊😊,NA,0,5.42.1,positive,9,52
3683,adidas,7a654f69-6892-4456-9e34-e97de3458dcd,5,2024-11-03T02:56:55Z,great selection and easy online ordering.,NA,0,5.42.1,positive,6,41
3684,adidas,273d1f13-f405-45e3-8ae3-a2e9254c8c0d,5,2024-11-03T02:37:20Z,Great 👍,NA,0,5.42.1,positive,1,7
3685,adidas,8a69a353-0d20-4fc8-8518-06693505d9d4,5,2024-11-03T00:05:30Z,"Great Deals, Easy to Use App, Very Used Friendly, Will Definitely Use Again to Make Future Orders",NA,0,5.42.1,positive,17,97
3686,adidas,674d014e-f363-4150-9551-f7e87ea0c496,5,2024-11-02T21:30:56Z,Great savings on app!,NA,0,5.42.1,positive,4,21
3687,adidas,6a784679-8c6e-43c0-a962-da66aa8ee324,1,2024-11-02T19:41:08Z,"It doesn't support any stores in Argentina to pickup ,this is the worst it makes everything so complicated.",NA,0,NA,negative,18,107
3688,adidas,0571ca08-1620-4013-a00f-32dd047f3dd7,5,2024-11-02T18:57:15Z,Cool and I bought alot of clothes,NA,0,5.35.0,positive,7,33
3689,adidas,77d76c64-e7aa-4db0-b789-b765402cf46b,2,2024-11-02T18:42:56Z,Ever since update I can't add anything to my shopping bag keep getting error code,NA,0,5.42.1,negative,15,81
3690,adidas,e39f49f1-dc70-4cc5-966e-928f72af402d,3,2024-11-02T17:21:27Z,"Good app, but give option to pay through UPI",NA,0,5.42.1,neutral,9,44
3691,adidas,6d4423e7-6b8d-4d77-9396-0e7869e2ced4,1,2024-11-02T16:59:22Z,App never opens,NA,0,NA,negative,3,15
3692,adidas,ea0dc3af-dc32-4824-be9b-7e0e1c9a4236,5,2024-11-02T16:50:48Z,I love it,NA,0,5.42.1,positive,3,9
3693,adidas,c22922ea-383b-46b5-a4b6-07519be5057c,5,2024-11-02T16:12:14Z,Love from kashmir adidas is my favorite brand,NA,0,NA,positive,8,45
3694,adidas,aa55abf7-fe17-4ff3-a2bd-283aa368f5ef,5,2024-11-02T14:08:54Z,love the shoes!,NA,0,5.42.1,positive,3,15
3695,adidas,46ebaaba-9b43-47c5-a4f1-5fdb3ba854f2,5,2024-11-02T13:54:41Z,super,NA,0,5.40.2,positive,1,5
3696,adidas,1d64a5bd-34f1-428b-b28a-a0d91b40ccff,4,2024-11-02T12:31:13Z,"Something wrong with the app, when I click my whishlist the item it states that cannot open item id. I have to manually search the item again and re added into wishlist",NA,2,5.42.1,positive,32,168
3697,adidas,b6f35a60-9c4c-4f7d-9126-b6c1779d5334,4,2024-11-02T12:19:00Z,check out was very pernickety.,NA,1,5.42.1,positive,5,30
3698,adidas,abc4d187-bfed-4df5-8a46-f2b6c10f7e56,5,2024-11-02T09:52:34Z,fabulous 👌,NA,0,5.42.1,positive,1,10
3699,adidas,f2cf9bd3-e25d-47af-8d2d-8d06f4d2057f,1,2024-11-02T09:29:33Z,"Customer care in India is non-existent. The app has several bugs. Have been trying to reach them for over a month regarding a refund as the refund payment link they sent is not working. Nobody picks up the call even after waiting for 15 minutes on call and I've tried calling them several times. Even the chat message option says that all their agents are busy at the moment. Adidas, stop selling products when you can't even handle calls from customers.",NA,2,5.42.1,negative,82,454
3700,adidas,6c4b59f0-7849-4e39-9263-40a12ccd202e,5,2024-11-02T06:44:50Z,very good,NA,0,5.42.0,positive,2,9
3701,adidas,f4eac33e-a110-4d6a-8149-bf33ff37402f,5,2024-11-02T06:19:29Z,thankyou,NA,0,5.42.0,positive,1,8
3702,adidas,0a405505-57fe-42de-8de6-665212b9d863,1,2024-11-02T04:49:39Z,Worst app no one is picking customer service call Worst service my order is delayed they are not giving any solution and my order is prepaid . Nor the courier service provider is picking up the call I will complain,NA,2,5.42.1,negative,39,214
3703,adidas,e6afd210-3275-4e46-9852-0a2d2dfd6535,5,2024-11-02T01:28:09Z,ALWAYS GOT WHAT I LIKE!!!,NA,0,5.42.1,positive,5,25
3704,adidas,e0a9973a-4b64-4c08-8f39-3c43d0745e95,1,2024-11-01T23:49:46Z,Go trump,NA,0,NA,negative,2,8
3705,adidas,f956c6ae-8914-4e26-bf2b-6f77edf2778d,5,2024-11-01T21:48:49Z,The service is great. The products are great. But there are a few bugs that need to be fixed. For eg: I cannot upload more than one photo while submitting a review through your app. But I can upload and submit multiple photos while using your website on a browser. Kindly update your app to accept multiple photos while submitting a review. Your app has a massive room for improvement. There are persistent page loading issues every now and then. Various errors get thrown and your pages don't load.,NA,439,5.42.1,positive,89,499
3706,adidas,10ded3e8-c01c-45cc-9c67-56edf69355bc,1,2024-11-01T21:19:41Z,UK friendly app I just installed it and had to dig the settings to find country change. It should be asked first but all they want is data and user personal info. Location is on and bt is on too still set to UK with euro prices.,NA,8,5.42.1,negative,47,228
3707,adidas,c5d074ac-2f2b-45ad-90af-b4120b760d1e,5,2024-11-01T19:33:10Z,this is a well executed app.,NA,0,5.42.1,positive,6,28
3708,adidas,d6b88b4c-5973-4273-b090-1f04059304ad,5,2024-11-01T19:12:38Z,"We Love ADIDAS. Love the perks, love the sales. Three Stripes All Day!",NA,0,5.42.1,positive,13,70
3709,adidas,3fbe4fdc-eb4a-41f5-beb1-ecea98aaa7f5,5,2024-11-01T18:57:15Z,always find a bargain,NA,0,5.42.1,positive,4,21
3710,adidas,ccad1e61-c18f-4e77-8b24-56fba62b4ef6,5,2024-11-01T16:23:26Z,trust the process👍🏼,NA,0,5.42.1,positive,3,19
3711,adidas,80177f50-bea8-4932-ade8-3c98a294bc1a,1,2024-11-01T16:15:37Z,App sets auto location to Australia. Can't avail festive offers.,NA,0,5.42.1,negative,10,64
3712,adidas,4f4b5e08-5e43-492a-82cf-dbbcf6f77fa5,5,2024-11-01T16:15:03Z,"Great App, speedy service and brilliant offers, highly recommended.",NA,0,5.42.1,positive,9,67
3713,adidas,71042589-b8be-401c-9653-0567c53bd19d,5,2024-11-01T16:07:43Z,Best sports brand in the world 🌎,NA,0,5.42.1,positive,6,32
3714,adidas,a1e25548-3eab-4a42-bc83-1e33c8ab1996,5,2024-11-01T14:51:45Z,great app its user friendly,NA,0,5.42.1,positive,5,27
3715,adidas,3600acda-2eb1-4201-a771-681a87da3a96,5,2024-11-01T11:24:12Z,nice,NA,0,5.42.1,positive,1,4
3716,adidas,ef110104-ed78-45ca-814f-0a097d69e5ef,5,2024-11-01T10:16:26Z,"I love love love adidas. the shoes, the clothes and the bags, let's not forget the socks. everything adidas is amazing. I also love what they stand for and their attempt at leaving less of a footprint!! thank you adidas for rocking out loud since as long as I can remember.",NA,1,5.42.1,positive,51,273
3717,adidas,16683e2e-4ba7-4787-aaa0-438eb2af8324,5,2024-11-01T10:12:52Z,save money adidas club the best,NA,0,5.42.0,positive,6,31
3718,adidas,528f7acf-e664-472d-ae92-adcf18ef5aa8,4,2024-11-01T10:06:55Z,👌👌👌,NA,0,5.42.1,positive,0,3
3719,adidas,881dda6b-626f-44ec-b02f-d64766680cc4,1,2024-11-01T09:02:36Z,"Very bad service, they did pick the calls as i called their customer care number, my problem is still unsolved",NA,0,5.42.1,negative,20,110
3720,adidas,5a853350-e73a-4c1c-8414-f0b6ad019c70,3,2024-11-01T04:54:57Z,I love Adidas but the site and app say you can pay woth klarna and afterpay. neither of these options pulled up for me on the actual website or on the app. I messed with it for ages. I hope this is fixed soon. As they are safe paying options.,NA,1,5.42.1,neutral,50,242
3721,adidas,b8f3f541-2640-457e-962d-2bf9d6179b6b,4,2024-11-01T04:46:03Z,Actually I would give a 5star rating but the app seems to not wanna alert me when sales start. So I always get to the sales when nothing lets. Being a Adidas Aficlub member and a fan since the mid 90s! I check all my settings and double checked. Fix that issue qnd I'll glad edit my review,NA,38,5.42.1,positive,58,289
3722,adidas,d18f81dd-0211-4158-98e7-8afee3aedc29,1,2024-11-01T04:40:00Z,"Once you order your items, you CANNOT CANCEL your order. Yes, tried with customer service they don't allow cancellations, only returns. Not right to cause your customers inconvenience. It's 2024 stop lagging behind, adidas.",NA,7,5.42.1,negative,34,223
3723,adidas,4bf2379e-7a9b-483b-a4ac-d7aa050a6b6f,4,2024-11-01T02:46:52Z,"I'm pretty satisfied with this app. I'm able to get good views of each item. Sometimes, I do experience a lag in signing on, but it isn't a huge deal.",NA,10,5.42.1,positive,30,150
3724,adidas,4c5d9bc6-2552-471b-9ad0-1a8f2709cddc,5,2024-11-01T02:09:20Z,loved it,NA,0,5.42.0,positive,2,8
3725,adidas,511e1efe-c51c-4a63-bf40-7e5420d604b8,5,2024-10-31T21:41:03Z,very intuitive,NA,0,5.42.1,positive,2,14
3726,adidas,11b8930b-a151-4c42-8fa1-cdf498153c49,5,2024-10-31T19:51:40Z,❤️❤️❤️,NA,0,5.42.1,positive,0,6
3727,adidas,20ca8b99-482b-4fca-b1f3-b90747e66dc7,5,2024-10-31T19:33:01Z,"I've been using Adidas for my sports gear items. They're the best available in the market, as on date 🌹🌹. I wish them success in their field. 🙏🏻🙏🏻",NA,0,5.42.0,positive,26,146
3728,adidas,295807c2-0152-4b60-8d74-6e9a16f483da,5,2024-10-31T16:07:16Z,Great app,NA,0,5.42.1,positive,2,9
3729,adidas,fa2eabc6-c2c9-4db8-8e2c-4ecb91a21e63,5,2024-10-31T14:56:32Z,👍,NA,0,5.42.1,positive,0,1
3730,adidas,9b3b7a3f-ff69-4b58-a2ac-4e677575a08c,3,2024-10-31T14:22:29Z,shoes that I want to buy are continually out of stock. not good enough,NA,0,5.42.0,neutral,14,70
3731,adidas,99542b89-c47f-41d5-8b87-9367e395b395,5,2024-10-31T13:20:54Z,Love ADIDAS! Products are great and fabulous! Their shoes (Ultraboosts) are comfortable.,NA,0,5.42.1,positive,12,88
3732,adidas,d5f87b9f-6585-4be2-9e5d-a0029bf9383d,1,2024-10-31T11:57:05Z,Terrible check out experience! the amounts of the items in my cart kept changing when I tried to check out! discounts from items on sale repeatedly disappeared and the items returned to full price when pressing the check out button. super frustrating. I had to keep changing quantities and add/remove products to try to correct the prices of items in my cart (this caused the prices to change). eventually I just had to remove some items. so bizarre! this is level one stuff. Come on Adidas!,NA,57,5.42.0,negative,87,491
3733,adidas,f3376fe2-7e82-48e6-91f8-e9f0731d382a,1,2024-10-31T10:44:26Z,still stucked forever on loading page. do not waste time downloading. using web version load almost instantly. kindly do something about it,NA,5,5.42.1,negative,22,139
3734,adidas,e6d2c16f-18b1-4e2f-8f23-2cf4f120816d,1,2024-10-31T09:17:17Z,"Ek dum bakwaas experience,Diwali ke liye shoes order Kiya tha,8 din ho gye abhi tak delivered nhi hua,call mail sab kar karke thak gya,third class service provide.",NA,0,5.42.0,negative,31,163
3735,adidas,e3f258ea-c0b6-4502-8cf6-3cce18941c0a,5,2024-10-31T08:09:18Z,I'm fine with Adidas having my soul.,NA,0,5.42.1,positive,7,36
3736,adidas,e0881f7d-5b84-4855-97ac-8e3c634d6087,1,2024-10-31T00:38:33Z,Doesn't let you save an australian address so you lose out on drops and have to buy off stock x. Id give 0 stars if i could,NA,0,5.42.1,negative,27,123
3737,adidas,8fd1b659-14a6-4b2a-83f6-3062ff0dd4b4,5,2024-10-30T20:15:58Z,nice,NA,0,5.42.1,positive,1,4
3738,adidas,079d7fdf-2e07-4168-9a0c-ec28b0fd56b1,5,2024-10-30T18:48:47Z,super,NA,0,5.42.1,positive,1,5
3739,adidas,2291eaa4-e13f-44d9-b4e4-e42141a1eb2f,5,2024-10-30T16:44:21Z,Great app cheap cheerful,NA,0,5.42.1,positive,4,24
